"","n","date","vcrix"
"1415","1415",2021-03-25,762.401555619061
"1416","1416",2021-03-26,756.823999744072
"1417","1417",2021-03-29,757.186981047538
"1418","1418",2021-03-30,770.09101956753
"1419","1419",2021-03-31,768.493759869355
"1420","1420",2021-04-01,768.493759869355
"1421","1421",2021-04-02,774.993726608189
"1422","1422",2021-04-05,763.199162405765
"1423","1423",2021-04-06,749.750881280756
"1424","1424",2021-04-07,631.049767950803
"1425","1425",2021-04-08,641.660623310943
"1426","1426",2021-04-09,638.096030627206
"1427","1427",2021-04-12,592.89802042428
"1428","1428",2021-04-13,589.917369876916
"1429","1429",2021-04-14,594.247798908285
"1430","1430",2021-04-15,575.34212969734
"1431","1431",2021-04-16,556.243364627044
"1432","1432",2021-04-19,560.881761096568
"1433","1433",2021-04-20,631.63081822539
"1434","1434",2021-04-21,629.10067640645
"1435","1435",2021-04-22,634.430926884855
"1436","1436",2021-04-23,648.141996795396
"1437","1437",2021-04-26,667.644152686115
"1438","1438",2021-04-27,697.029951957142
"1439","1439",2021-04-28,703.421206558768
"1440","1440",2021-04-29,699.099833126356
"1441","1441",2021-04-30,706.445597316644
"1442","1442",2021-05-03,729.033219032725
"1443","1443",2021-05-04,714.628804096267
"1444","1444",2021-05-05,718.176768223088
"1445","1445",2021-05-06,722.47971838377
"1446","1446",2021-05-07,707.532016258927
"1447","1447",2021-05-10,702.691608895005
"1448","1448",2021-05-11,681.053587622377
"1449","1449",2021-05-12,679.80901694376
"1450","1450",2021-05-13,686.040570478034
"1451","1451",2021-05-14,769.755815243289
"1452","1452",2021-05-17,798.723977525109
"1453","1453",2021-05-18,914.292342025503
"1454","1454",2021-05-19,923.551536105242
"1455","1455",2021-05-20,1108.87688028626
"1456","1456",2021-05-21,1090.76898833538
"1457","1457",2021-05-24,1192.92111062022
"1458","1458",2021-05-25,1211.33383976511
"1459","1459",2021-05-26,1180.05241644306
"1460","1460",2021-05-27,1199.89741875119
"1461","1461",2021-05-28,1177.66809309423
"1462","1462",2021-05-31,1204.4658520925
"1463","1463",2021-06-01,1204.4658520925
"1464","1464",2021-06-02,1196.3947907941
"1465","1465",2021-06-03,1232.56215826826
"1466","1466",2021-06-04,1227.23603289948
"1467","1467",2021-06-07,1222.79107375859
"1468","1468",2021-06-08,1196.80374669545
"1469","1469",2021-06-09,1219.00737882547
"1470","1470",2021-06-10,1242.61101012068
"1471","1471",2021-06-11,1236.40686490351
"1472","1472",2021-06-14,1202.25190948737
"1473","1473",2021-06-15,1210.83599786735
"1474","1474",2021-06-16,1210.58870611036
"1475","1475",2021-06-17,1192.44316219081
"1476","1476",2021-06-18,1192.85363122336
"1477","1477",2021-06-21,1202.41535495222
"1478","1478",2021-06-22,1238.3321701287
"1479","1479",2021-06-23,1226.14116577948
"1480","1480",2021-06-24,1239.48123166346
"1481","1481",2021-06-25,1234.08559892204
"1482","1482",2021-06-28,1215.14139562864
"1483","1483",2021-06-29,1199.24803807746
"1484","1484",2021-06-30,1230.06995791063
"1485","1485",2021-07-01,1230.06995791063
"1486","1486",2021-07-02,1238.43996015341
"1487","1487",2021-07-05,1115.55838291693
"1488","1488",2021-07-06,1064.12292267318
"1489","1489",2021-07-07,1052.68259741107
"1490","1490",2021-07-08,1032.54729737164
"1491","1491",2021-07-09,1067.96143862611
"1492","1492",2021-07-12,1020.43373034475
"1493","1493",2021-07-13,1013.62290681532
"1494","1494",2021-07-14,1022.188796541
"1495","1495",2021-07-15,976.173869221803
"1496","1496",2021-07-16,981.090671353777
"1497","1497",2021-07-19,972.896570121373
"1498","1498",2021-07-20,986.819945671922
"1499","1499",2021-07-21,942.996518090172
"1500","1500",2021-07-22,949.321409877366
"1501","1501",2021-07-23,967.690271787334
"1502","1502",2021-07-26,969.066688128159
"1503","1503",2021-07-27,1227.73733907419
"1504","1504",2021-07-28,1237.64425773624
"1505","1505",2021-07-29,1245.05066740306
"1506","1506",2021-07-30,1233.95095892163
"1507","1507",2021-08-02,1197.33750777658
"1508","1508",2021-08-03,1126.29469174115
"1509","1509",2021-08-04,1130.59951953927
"1510","1510",2021-08-05,1149.48425056634
"1511","1511",2021-08-06,1125.33843612155
"1512","1512",2021-08-09,1089.81813618144
"1513","1513",2021-08-10,1077.33796550308
"1514","1514",2021-08-11,1067.02905008617
"1515","1515",2021-08-12,1056.58225968357
"1516","1516",2021-08-13,1057.37136328326
"1517","1517",2021-08-16,1066.48170988441
"1518","1518",2021-08-17,1061.31394728368
"1519","1519",2021-08-18,1068.65327539065
"1520","1520",2021-08-19,1072.18626096017
"1521","1521",2021-08-20,1039.67641898346
"1522","1522",2021-08-23,1043.28056152385
"1523","1523",2021-08-24,1026.22424851196
"1524","1524",2021-08-25,1027.53797573496
"1525","1525",2021-08-26,1026.82620055831
"1526","1526",2021-08-27,1031.45372889538
"1527","1527",2021-08-30,1032.99740316388
"1528","1528",2021-08-31,1001.56057763815
"1529","1529",2021-09-01,1001.56057763815
"1530","1530",2021-09-02,984.083208562103
"1531","1531",2021-09-03,982.440414234221
"1532","1532",2021-09-06,978.019530561799
"1533","1533",2021-09-07,688.545568235392
"1534","1534",2021-09-08,871.513425692773
"1535","1535",2021-09-09,853.157403319553
"1536","1536",2021-09-10,851.340456170699
"1537","1537",2021-09-13,865.406293253761
"1538","1538",2021-09-14,870.340862519719
"1539","1539",2021-09-15,860.303913291032
"1540","1540",2021-09-16,851.556457948803
"1541","1541",2021-09-17,853.36732000713
"1542","1542",2021-09-20,842.649872476777
"1543","1543",2021-09-21,881.734166056294
"1544","1544",2021-09-22,902.320817624673
"1545","1545",2021-09-23,898.190756783132
"1546","1546",2021-09-24,883.381246361094
"1547","1547",2021-09-27,886.23384116033
"1548","1548",2021-09-28,883.71990437512
"1549","1549",2021-09-29,892.320053399588
"1550","1550",2021-09-30,888.881119380661
"1551","1551",2021-10-01,888.881119380661
"1552","1552",2021-10-04,949.533575611936
"1553","1553",2021-10-05,951.360139301283
"1554","1554",2021-10-06,950.941035200467
"1555","1555",2021-10-07,965.330113271382
"1556","1556",2021-10-08,952.992758485058
"1557","1557",2021-10-11,943.481037570316
"1558","1558",2021-10-12,943.94233527067
"1559","1559",2021-10-13,945.253749582991
"1560","1560",2021-10-14,940.194438683044
"1561","1561",2021-10-15,941.209570977221
"1562","1562",2021-10-18,947.009784080296
"1563","1563",2021-10-19,964.549194465912
"1564","1564",2021-10-20,836.186546921163
"1565","1565",2021-10-21,854.238918112655
"1566","1566",2021-10-22,870.334155531439
"1567","1567",2021-10-25,864.852873026178
"1568","1568",2021-10-26,857.69450875881
"1569","1569",2021-10-27,850.991964259387
"1570","1570",2021-10-28,863.376253577409
"1571","1571",2021-10-29,873.580871588261
"1572","1572",2021-11-01,873.580871588261
"1573","1573",2021-11-02,810.957292489389
"1574","1574",2021-11-03,783.036626885654
"1575","1575",2021-11-04,769.280737988005
"1576","1576",2021-11-05,771.745489503992
"1577","1577",2021-11-08,722.843677227952
"1578","1578",2021-11-09,743.709964007497
"1579","1579",2021-11-10,711.473294815729
"1580","1580",2021-11-11,722.916871541903
"1581","1581",2021-11-12,708.885542584098
"1582","1582",2021-11-15,638.241584217429
"1583","1583",2021-11-16,631.505711627521
"1584","1584",2021-11-17,689.728156891752
"1585","1585",2021-11-18,669.876837725949
"1586","1586",2021-11-19,691.756252730416
"1587","1587",2021-11-22,695.972363133963
"1588","1588",2021-11-23,710.040595412704
"1589","1589",2021-11-24,725.511486946288
"1590","1590",2021-11-25,728.846277080466
"1591","1591",2021-11-26,736.042339919247
"1592","1592",2021-11-29,777.603357970559
"1593","1593",2021-11-30,792.561543205971
"1594","1594",2021-12-01,792.561543205971
"1595","1595",2021-12-02,768.454921579082
"1596","1596",2021-12-03,755.908685417184
"1597","1597",2021-12-06,798.474441227143
"1598","1598",2021-12-07,825.14590761228
"1599","1599",2021-12-08,833.607464894488
"1600","1600",2021-12-09,811.230219523872
"1601","1601",2021-12-10,819.92764348679
"1602","1602",2021-12-13,810.333350375359
"1603","1603",2021-12-14,834.828453672567
"1604","1604",2021-12-15,828.518916844902
"1605","1605",2021-12-16,848.778534324446
"1606","1606",2021-12-17,846.764766231495
"1607","1607",2021-12-20,854.067467249778
"1608","1608",2021-12-21,810.061402590472
"1609","1609",2021-12-22,817.637887734383
"1610","1610",2021-12-23,816.585179100112
"1611","1611",2021-12-24,833.308591542051
"1612","1612",2021-12-27,832.375021993875
"1613","1613",2021-12-28,833.041706937228
"1614","1614",2021-12-29,829.316271178116
"1615","1615",2021-12-30,827.104486341062
"1616","1616",2021-12-31,815.006490404466
"1617","1617",2022-01-03,811.480857134609
"1618","1618",2022-01-04,803.969006082361
"1619","1619",2022-01-05,784.34639932119
"1620","1620",2022-01-06,797.227248003341
"1621","1621",2022-01-07,783.245806493877
"1622","1622",2022-01-10,757.330318895756
"1623","1623",2022-01-11,724.035520226816
"1624","1624",2022-01-12,729.940487580032
"1625","1625",2022-01-13,743.819363766717
"1626","1626",2022-01-14,743.2449896271
"1627","1627",2022-01-17,715.626238131502
"1628","1628",2022-01-18,684.815931587652
"1629","1629",2022-01-19,675.087391992133
"1630","1630",2022-01-20,671.64635928415
"1631","1631",2022-01-21,654.813819494701
"1632","1632",2022-01-24,746.691266912499
"1633","1633",2022-01-25,756.39231106655
"1634","1634",2022-01-26,755.910380816925
"1635","1635",2022-01-27,748.516519445721
"1636","1636",2022-01-28,762.979589833157
"1637","1637",2022-01-31,791.35616764972
"1638","1638",2022-02-01,791.35616764972
"1639","1639",2022-02-02,787.443930701945
"1640","1640",2022-02-03,786.834161476213
"1641","1641",2022-02-04,779.640080608419
"1642","1642",2022-02-07,856.770786657468
"1643","1643",2022-02-08,924.364555116753
"1644","1644",2022-02-09,906.643888534168
"1645","1645",2022-02-10,914.329096462541
"1646","1646",2022-02-11,921.778334141761
"1647","1647",2022-02-14,936.8030832663
"1648","1648",2022-02-15,937.701042454974
"1649","1649",2022-02-16,965.030200104099
"1650","1650",2022-02-17,943.564992876715
"1651","1651",2022-02-18,982.982635686942
"1652","1652",2022-02-21,976.360864718643
"1653","1653",2022-02-22,988.629790801428
"1654","1654",2022-02-23,974.619887913378
"1655","1655",2022-02-24,960.237295837796
"1656","1656",2022-02-25,958.634857974928
"1657","1657",2022-02-28,963.897909199581
"1658","1658",2022-03-01,963.897909199581
"1659","1659",2022-03-02,980.878607655139
"1660","1660",2022-03-03,980.253785238334
"1661","1661",2022-03-04,989.395808241309
"1662","1662",2022-03-07,897.983637055211
"1663","1663",2022-03-08,893.425440783503
"1664","1664",2022-03-09,896.205350370113
"1665","1665",2022-03-10,931.965460724859
"1666","1666",2022-03-11,923.172966045548
"1667","1667",2022-03-14,906.629440655539
"1668","1668",2022-03-15,896.582083806485
"1669","1669",2022-03-16,903.317434829902
"1670","1670",2022-03-17,905.986439534606
"1671","1671",2022-03-18,894.573250636769
"1672","1672",2022-03-21,805.551142667395
"1673","1673",2022-03-22,745.566208460187
"1674","1674",2022-03-23,749.19457751597
"1675","1675",2022-03-24,742.103056537948
"1676","1676",2022-03-25,749.207093869181
"1677","1677",2022-03-28,724.192270010202
"1678","1678",2022-03-29,774.354877996752
"1679","1679",2022-03-30,756.139468386625
"1680","1680",2022-03-31,761.206106553881
"1681","1681",2022-04-01,761.206106553881
"1682","1682",2022-04-04,761.527613283184
"1683","1683",2022-04-05,740.651033082359
"1684","1684",2022-04-06,737.975223700102
"1685","1685",2022-04-07,773.084293479764
"1686","1686",2022-04-08,774.893789183313
"1687","1687",2022-04-11,776.798578085023
"1688","1688",2022-04-12,795.0316790675
"1689","1689",2022-04-13,782.465678544449
"1690","1690",2022-04-14,800.934932125638
"1691","1691",2022-04-15,804.143317644117
"1692","1692",2022-04-18,773.333159048417
"1693","1693",2022-04-19,747.626027522123
"1694","1694",2022-04-20,744.43628569265
"1695","1695",2022-04-21,695.656895848915
"1696","1696",2022-04-22,669.044350240763
"1697","1697",2022-04-25,665.64751506556
"1698","1698",2022-04-26,664.725540938832
"1699","1699",2022-04-27,690.297077558843
"1700","1700",2022-04-28,683.092352118724
"1701","1701",2022-04-29,692.367112154493
"1702","1702",2022-05-02,695.882730644095
"1703","1703",2022-05-03,691.49481355342
"1704","1704",2022-05-04,690.28777432104
"1705","1705",2022-05-05,734.416067856091
"1706","1706",2022-05-06,784.413409492307
"1707","1707",2022-05-09,783.726939428779
"1708","1708",2022-05-10,959.351500807665
"1709","1709",2022-05-11,959.331667406091
"1710","1710",2022-05-12,1039.37500275248
"1711","1711",2022-05-13,1035.13809120861
"1712","1712",2022-05-16,1063.8208662891
"1713","1713",2022-05-17,1057.73686820569
"1714","1714",2022-05-18,1063.46345820196
"1715","1715",2022-05-19,1047.98277845602
"1716","1716",2022-05-20,1052.87564979504
"1717","1717",2022-05-23,1049.73458784314
"1718","1718",2022-05-24,1017.24872490785
"1719","1719",2022-05-25,1017.23672178243
"1720","1720",2022-05-26,994.209263440391
"1721","1721",2022-05-27,994.808790660829
"1722","1722",2022-05-30,991.431089801259
"1723","1723",2022-05-31,1040.61336722091
"1724","1724",2022-06-01,1040.61336722091
"1725","1725",2022-06-02,1048.8520657426
"1726","1726",2022-06-03,1049.11077984518
"1727","1727",2022-06-06,1046.33620648227
"1728","1728",2022-06-07,1080.05714183614
"1729","1729",2022-06-08,1063.17299241035
"1730","1730",2022-06-09,1059.51782722517
"1731","1731",2022-06-10,1046.08329180786
"1732","1732",2022-06-13,1049.52976167949
"1733","1733",2022-06-14,1426.76386854013
"1734","1734",2022-06-15,1404.75010543634
"1735","1735",2022-06-16,1346.99787863124
"1736","1736",2022-06-17,1321.35153671904
"1737","1737",2022-06-20,1321.93016012903
"1738","1738",2022-06-21,1153.29475778446
"1739","1739",2022-06-22,1169.0914364854
"1740","1740",2022-06-23,1104.04696617847
